1.4
[Horizontals]
257|  5A   | 12 |high| -8  |   -2  |   +2  |8 |4 |3|40 |28 | 0 |Ω |
365| 3B+K  | 30 |mid| -8  |STN -14|       |30|22|7|73 |43 | 0 |TC[25-66] GRND |
394| 5B+K  | 20 |mid| -35 |  -25  |       |20|16|13|74 |54 | 0 |TC[0-7] GI{HVK}[14-48] GRND |
395| 5B+K. | 34 |mid| -21 |  -11  |       |20|16|25|74 |40 |-10|GI{HVK}[14-48] GRND |
423| 0B+K  | 26 |mid_24| -18 |STN -24|       |24|22|6|79 |53 | 0 |TC[18-66] GRND Ω |
423| 0B+K  | 26 |smid| -18 |STN -24|       |24|22|5|79 |53 | 0 |TC[18-66] GRND Ω Ω |
379|  00K  | 0  |  | +0  |   +0  |       |  |4 | |65534|-1 | 0 | |

[8 Way Run]
424|  66A  | 20 |mid| -8  |   +2  |       |24|10|4|52 |32 | 0 | |
424|  66A  | 20 |mid| -8  |   +2  |       |24|10|4|52 |32 | 0 | |
425| 66[A] | 5  |mid| -30 |  -18  |       |18|10|4|66 |61 |-25|Ω |
425| 66[A] | 5  |mid| -30 |  -18  |       |18|10|4|66 |61 |-25|Ω Ω |
426|66[A]. | 20 |mid| -12 |   -4  |STN -4 |26|22|3|62 |42 |-17| |
428|  88A  | 26 |high| -12 |   +0  |       |18|10|3|57 |31 | 0 | |
429|  22A  | 26 |high| -12 |   +0  |       |18|10|3|57 |31 | 0 | |
430|  44A  | 24 |mid| -8  |   +2  |       |24|10|4|59 |35 | 0 |Ω |
430|  44A  | 24 |mid| -8  |   +2  |       |24|10|4|59 |35 | 0 |Ω Ω |
430|  44A  | 24 |mid| -8  |   +2  |       |24|10|4|59 |35 | 0 |Ω |
430|  44A  | 24 |mid| -8  |   +2  |       |24|10|4|59 |35 | 0 |Ω Ω |
431| 44[A] | 28 |mid| -24 |   -8  |       |14|10|5|73 |45 |-24|Ω |
431| 44[A] | 28 |mid| -24 |   -8  |       |14|10|5|73 |45 |-24|Ω Ω |
432|44[A]. | 0  |  | +0  |   +0  |       |  |7 | |92 |-1 |-50| |
430|  44A  | 24 |mid| -8  |   +2  |       |24|10|4|59 |35 | 0 |Ω |
430|  44A  | 24 |mid| -8  |   +2  |       |24|10|4|59 |35 | 0 |Ω Ω |
431| 44[A] | 28 |mid| -24 |   -8  |       |14|10|5|73 |45 |-24|Ω |
431| 44[A] | 28 |mid| -24 |   -8  |       |14|10|5|73 |45 |-24|Ω Ω |
434|44[A]d | 0  |  | +0  |   +0  |       |  |7 | |97 |-1 |-50| |
436|  66B  | 16 |mid| -8  |   +4  |STN +4 |18|7 |3|47 |31 | 0 | |
437| 66BB  | 28 |mid| -12 |  +14  |       |22|22|2|58 |30 | 6 |GRND |
438|  88B  | 16 |mid| -12 |   +2  |       |20|22|3|53 |37 | 0 |Ω |
438|  88B  | 18 |mid| -10 |   +4  |       |20|22|3|53 |35 | 0 |Ω Ω |
439| 88BA  | 31 |high| +4  |KND -18|       |20|10|5|78 |47 |11 |TC[31-71] |
438|  88B  | 16 |mid| -12 |   +2  |       |20|22|3|53 |37 | 0 |Ω |
438|  88B  | 18 |mid| -10 |   +4  |       |20|22|3|53 |35 | 0 |Ω Ω |
440| 88[B] | 23 |mid| -26 |LNC -24|       |22|22|6|76 |53 |-19|GRND Ω |
440| 88[B] | 24 |mid| -25 |LNC -23|       |22|22|5|76 |52 |-18|GRND Ω Ω |
441|88[B]. | 0  |  | +0  |   +0  |       |  |22| |30 |-1 |-22| |
441|88[B]. | 0  |  | +0  |   +0  |       |  |22| |30 |-1 |-22| |
2:4 1:29 s:22 b:28 |
499|66[K]. | 0  |  | +0  |   +0  |       |  |4 | |70 |-1 |-18| |
442|  44B  | 18 |mid| -12 |LNC -6 |       |22|22|3|53 |35 | 0 |TC[4-12] |
443|  66K  | 16 |mid| -4  |   +4  |       |18|7 |3|48 |32 | 0 |TC[6-17] |
443|  66K  | 16 |mid| -4  |   +4  |       |18|7 |3|48 |32 | 0 |TC[6-17] |
444| 66[K] | 0  |  | +0  |   +0  |       |  |7 | |32 |-1 |-23|TC[6-22] |
2:4 1:22 s:15 b:29 |
499|66[K]. | 0  |  | +0  |   +0  |       |  |4 | |70 |-1 |-19| |
447|  99K  | 16 |high| -6  |   +0  |       |24|10|3|45 |29 | 0 | |
448|  88K  | 24 |low| -18 |LNC -7 |       |18|10|4|60 |36 | 0 |TC[7-] GRND Ω |
448|  88K  | 24 |low| -18 |   -4  |       |18|10|4|60 |36 | 0 |TC[7-] GRND Ω Ω |
449|  44K  | 28 |mid| -18 |KND -12|       |26|22|4|69 |41 | 0 |TJ[12-36] TC[6-12] GRND |
450| 66A+B | 18 |mid| -26 |  -20  |       |16|5 |2|65 |47 | 0 | |
451|66A+B. | 11 |mid| -8  |   +4  |       |18|10|3|39 |28 |-9 | |
452| 88A+B | 26 |mid| -24 |  -12  |       |12|4 |5|73 |47 | 0 |GI{HK}[5-16] |
453|88A+B. | 32 |mid| -10 |STN +0 |       |28|10|5|71 |39 |-15| |
458| 44A+B | 48 |mid| -6  |KND -7 |       |40|10|3|84 |36 | 0 | |
458| 44A+B | 48 |mid| -6  |KND -7 |       |40|10|3|84 |36 | 0 | |
459|44[A+B]| 48 |UB_mid_43| -13 |KND -11|       |70|25|3|88 |40 |-31| |
460| 66B+K | 34 |mid| -64 |KND -64|       |15|22|6|127|93 | 0 |GRND |
461|66B+K. | 54 |mid| -44 |KND -44|       |15|22|5|127|73 |-10|GRND |
462|66B+K..| 84 |mid| -4  |KND -4 |       |15|16|5|117|33 | 0 |GRND Ω |
462|66B+K..| 84 |mid| -4  |KND -4 |       |15|16|5|117|33 | 0 |GRND Ω Ω |
463| 44B+K | 40 |mid| -4  |  +10  |       |20|22|3|65 |25 | 0 |TC[37-] GRND Ω |
463| 44B+K | 42 |mid| -2  |  +12  |       |20|22|2|65 |23 | 0 |TC[37-] GRND Ω Ω |
546|44B+K. | 1  |0 | -39 |  -39  |       |0 |22|1|39 |38 |-61|TC[29697-41] |
549|44B+K..| 4  |UB_mid_47| -11 |KND -7 |       |50|46|6|40 |36 |42 |TC[0-7] GRND Ω |
549|44B+K..| 4  |UB_mid_47| -11 |KND -7 |       |50|46|6|40 |36 |42 |TC[0-7] GRND Ω Ω |
464| WR K  | 20 |low| -22 |LNC -10|       |26|22|6|59 |39 | 0 |TC[27-47] TJ[6-27] GRND |

[Throws]
465| A+G  | 18 |throw| -7  |STN -7 |       |55 |4 |2|54 |36 | 0 | |
466| 4A+G  | 18 |throw| -7  |STN -7 |       |50 |4 |2|54 |36 | 0 | |
465| Left side throw  | 18 |throw| -7  |STN -7 |       |55 |4 |2|54 |36 | 0 | |
465| Right side throw  | 18 |throw| -7  |STN -7 |       |65 |4 |2|54 |36 | 0 | |
465| Back throw  | 18 |throw| -7  |STN -7 |       |70 |4 |2|54 |36 | 0 | |
470| 2_3A+G | 28 |low| -14 |   -8  |       |50 |7 |2|65 |37 | 0 |TC[18-49] GRND Ω |
470| FC 2_3A+G | 28 |low| -14 |   -8  |       |50 |7 |2|65 |37 | 0 |TC[18-49] GRND Ω |
471|  6AU  | 20 |throw| -13 |STN -13|       |60 |4 |2|62 |42 | 0 |Ω |
473|  6AU  | 16 |throw| -13 |STN -13|       |84 |4 |3|58 |42 | 0 |Ω |
476|6[K]A+G| 18 |throw| -7  |STN -7 |       |20 |4 |2|54 |36 | 0 |Ω |

[Special]
275|  4A   | 20 |high| -9  |   +1  |       |8 |4 |4|58 |38 | 0 | |
276|  4A.  | 36 |high| +0  |   +8  |       |12|10|2|62 |26 |-17|Ω |
276|  4A.  | 36 |high| +0  |   +8  |       |12|10|2|62 |26 |-17|Ω Ω |
279| 4A[A] | 0  |  | +0  |   +0  |       |  |16| |39 |-1 |-28| |
2:8 1:35 s:35 b:27 |
508|66[K]A | 18 |high| -14 |   -8  |   +2  |12|4 |4|52 |34 |-2 |Ω |
508|66[K]A | 18 |high| -14 |   -8  |   +2  |12|4 |4|52 |34 |-2 |Ω Ω |
508|66[K]A | 18 |high| -14 |   -8  |   +2  |12|4 |4|52 |34 |-2 |Ω Ω Ω |
2:8 1:35 s:35 b:27 |
508|66[K]A | 18 |high| -14 |   -8  |   +2  |12|4 |4|52 |34 |-2 |Ω |
508|66[K]A | 18 |high| -14 |   -8  |   +2  |12|4 |4|52 |34 |-2 |Ω Ω |
508|66[K]A | 18 |high| -14 |   -8  |   +2  |12|4 |4|52 |34 |-2 |Ω Ω Ω |
509|66[K]AA| 50 |mid| -26 |  -16  |       |10|4 |3|95 |45 |-1 | |
510|6[K]AA.| 68 |high| -4  |   +6  |       |18|10|4|101|33 |-2 |Ω |
510|6[K]AA.| 68 |high| -4  |   +6  |       |18|10|4|101|33 |-2 |Ω Ω |
275|  4A   | 20 |high| -9  |   +1  |       |8 |4 |4|58 |38 | 0 | |
276|  4A.  | 36 |high| +0  |   +8  |       |12|10|2|62 |26 |-17|Ω |
276|  4A.  | 36 |high| +0  |   +8  |       |12|10|2|62 |26 |-17|Ω Ω |
279| 4A[A] | 0  |  | +0  |   +0  |       |  |16| |39 |-1 |-28| |
2:8 1:35 s:35 b:27 |
513|66[K]A | 20 |high| -8  |STN +16|       |16|7 |3|55 |35 | 0 |Ω |
513|66[K]A | 20 |high| -6  |   +2  |       |16|7 |3|55 |35 | 0 |Ω Ω |
2:8 1:35 s:35 b:27 |
513|66[K]A | 20 |high| -8  |STN +16|       |16|7 |3|55 |35 | 0 |Ω |
513|66[K]A | 20 |high| -6  |   +2  |       |16|7 |3|55 |35 | 0 |Ω Ω |
515|66[K]AA| 24 |high| -6  |STN -8 |       |10|7 |2|61 |37 |-1 | |
516|6[K]AA?| 42 |high| -44 |STN -34|       |35|7 |4|105|63 |11 |Ω |
516|6[K]AA?| 42 |smid| -44 |STN -34|       |35|7 |5|105|63 |11 |Ω Ω |
275|  4A   | 20 |high| -9  |   +1  |       |8 |4 |4|58 |38 | 0 | |
276|  4A.  | 36 |high| +0  |   +8  |       |12|10|2|62 |26 |-17|Ω |
276|  4A.  | 36 |high| +0  |   +8  |       |12|10|2|62 |26 |-17|Ω Ω |
279| 4A[A] | 0  |  | +0  |   +0  |       |  |16| |39 |-1 |-28| |
2:8 1:35 s:35 b:27 |
517|66[K]A | 24 |low| -26 |  -16  |       |16|10|4|69 |45 | 4 |TC[9-46] |
2:8 1:35 s:35 b:27 |
517|66[K]A | 24 |low| -26 |  -16  |       |16|10|4|69 |45 | 4 |TC[9-46] |
520|66[K]A.| 0  |  | +0  |   +0  |       |  |7 | |79 |-1 |-44| |
275|  4A   | 20 |high| -9  |   +1  |       |8 |4 |4|58 |38 | 0 | |
276|  4A.  | 36 |high| +0  |   +8  |       |12|10|2|62 |26 |-17|Ω |
276|  4A.  | 36 |high| +0  |   +8  |       |12|10|2|62 |26 |-17|Ω Ω |
279| 4A[A] | 0  |  | +0  |   +0  |       |  |16| |39 |-1 |-28| |
2:8 1:35 s:35 b:27 |
522|66[K]B | 22 |mid| -16 |   -6  |       |10|7 |3|59 |37 | 2 |GRND Ω |
522|66[K]B | 22 |mid| -16 |   -6  |       |10|7 |4|59 |37 | 2 |GRND Ω Ω |
2:8 1:35 s:35 b:27 |
522|66[K]B | 22 |mid| -16 |   -6  |       |10|7 |3|59 |37 | 2 |GRND Ω |
522|66[K]B | 22 |mid| -16 |   -6  |       |10|7 |4|59 |37 | 2 |GRND Ω Ω |
524|66[K]BB| 16 |mid| -16 |   -6  |       |10|7 |2|53 |37 |-3 |GRND Ω |
524|66[K]BB| 16 |mid| -16 |   -6  |       |10|7 |3|53 |37 |-3 |GRND Ω Ω |
526|6[K]BBB| 16 |mid| -16 |KND -6 |       |16|16|2|52 |36 |-4 |GRND Ω |
526|6[K]BBB| 16 |mid| -16 |KND -6 |       |16|16|3|52 |36 |-4 |GRND Ω Ω |
275|  4A   | 20 |high| -9  |   +1  |       |8 |4 |4|58 |38 | 0 | |
276|  4A.  | 36 |high| +0  |   +8  |       |12|10|2|62 |26 |-17|Ω |
276|  4A.  | 36 |high| +0  |   +8  |       |12|10|2|62 |26 |-17|Ω Ω |
279| 4A[A] | 0  |  | +0  |   +0  |       |  |16| |39 |-1 |-28| |
2:8 1:35 s:35 b:27 |
522|66[K]B | 22 |mid| -16 |   -6  |       |10|7 |3|59 |37 | 2 |GRND Ω |
522|66[K]B | 22 |mid| -16 |   -6  |       |10|7 |4|59 |37 | 2 |GRND Ω Ω |
2:8 1:35 s:35 b:27 |
522|66[K]B | 22 |mid| -16 |   -6  |       |10|7 |3|59 |37 | 2 |GRND Ω |
522|66[K]B | 22 |mid| -16 |   -6  |       |10|7 |4|59 |37 | 2 |GRND Ω Ω |
523|66[K]BB| 16 |mid| -16 |   -6  |       |10|7 |2|53 |37 |-3 |Ω |
523|66[K]BB| 16 |mid| -16 |   -6  |       |10|7 |3|53 |37 |-3 |Ω Ω |
525|6[K]BBB| 16 |mid| -16 |   -6  |       |10|4 |2|52 |36 |-4 |Ω |
525|6[K]BBB| 16 |mid| -16 |   -6  |       |10|4 |3|52 |36 |-4 |Ω Ω |
527|[K]BBB?| 16 |mid| -16 |   -6  |       |10|4 |2|53 |37 |-4 |Ω |
527|[K]BBB?| 16 |mid| -16 |   -6  |       |10|4 |3|53 |37 |-4 |Ω Ω |
528|K]BBB??| 16 |mid| +12 |KND -5 |       |28|30|2|52 |36 |-4 |GRND Ω |
528|K]BBB??| 16 |mid| +12 |KND -5 |       |28|30|3|52 |36 |-4 |GRND Ω Ω |
275|  4A   | 20 |high| -9  |   +1  |       |8 |4 |4|58 |38 | 0 | |
276|  4A.  | 36 |high| +0  |   +8  |       |12|10|2|62 |26 |-17|Ω |
276|  4A.  | 36 |high| +0  |   +8  |       |12|10|2|62 |26 |-17|Ω Ω |
279| 4A[A] | 0  |  | +0  |   +0  |       |  |16| |39 |-1 |-28| |
2:8 1:35 s:35 b:27 |
529|66[K]B | 14 |mid| -12 |   -3  |       |12|22|4|52 |38 |-6 | |
2:8 1:35 s:35 b:27 |
529|66[K]B | 14 |mid| -12 |   -3  |       |12|22|4|52 |38 |-6 | |
530|66[K]Bh| 14 |mid| +12 |KND +16|       |12|22|2|49 |35 |-27| |
275|  4A   | 20 |high| -9  |   +1  |       |8 |4 |4|58 |38 | 0 | |
276|  4A.  | 36 |high| +0  |   +8  |       |12|10|2|62 |26 |-17|Ω |
276|  4A.  | 36 |high| +0  |   +8  |       |12|10|2|62 |26 |-17|Ω Ω |
279| 4A[A] | 0  |  | +0  |   +0  |       |  |16| |39 |-1 |-28| |
2:8 1:35 s:35 b:27 |
531|66[K]B | 38 |mid| +10 |STN -6 |       |32|46|2|73 |35 |18 |GRND |
2:8 1:35 s:35 b:27 |
531|66[K]B | 38 |mid| +10 |STN -6 |       |32|46|2|73 |35 |18 |GRND |
275|  4A   | 20 |high| -9  |   +1  |       |8 |4 |4|58 |38 | 0 | |
276|  4A.  | 36 |high| +0  |   +8  |       |12|10|2|62 |26 |-17|Ω |
276|  4A.  | 36 |high| +0  |   +8  |       |12|10|2|62 |26 |-17|Ω Ω |
279| 4A[A] | 0  |  | +0  |   +0  |       |  |16| |39 |-1 |-28| |
2:8 1:35 s:35 b:27 |
532|66[K]K | 16 |mid| -8  |   +0  |LNC +0 |18|7 |3|48 |32 |-4 |TC[6-17] |
2:8 1:35 s:35 b:27 |
532|66[K]K | 16 |mid| -8  |   +0  |LNC +0 |18|7 |3|48 |32 |-4 |TC[6-17] |
275|  4A   | 20 |high| -9  |   +1  |       |8 |4 |4|58 |38 | 0 | |
276|  4A.  | 36 |high| +0  |   +8  |       |12|10|2|62 |26 |-17|Ω |
276|  4A.  | 36 |high| +0  |   +8  |       |12|10|2|62 |26 |-17|Ω Ω |
279| 4A[A] | 0  |  | +0  |   +0  |       |  |16| |39 |-1 |-28| |
2:8 1:35 s:35 b:27 |
532|66[K]K | 16 |mid| -8  |   +0  |LNC +0 |18|7 |3|48 |32 |-4 |TC[6-17] |
2:8 1:35 s:35 b:27 |
532|66[K]K | 16 |mid| -8  |   +0  |LNC +0 |18|7 |3|48 |32 |-4 |TC[6-17] |
533|6[K][K]| 0  |  | +0  |   +0  |       |  |7 | |54 |-1 |-43| |
2:0 1:-2 s:15 b:25 |
499|66[K]. | 0  |  | +0  |   +0  |       |  |4 | |70 |-1 |-43| |
275|  4A   | 20 |high| -9  |   +1  |       |8 |4 |4|58 |38 | 0 | |
276|  4A.  | 36 |high| +0  |   +8  |       |12|10|2|62 |26 |-17|Ω |
276|  4A.  | 36 |high| +0  |   +8  |       |12|10|2|62 |26 |-17|Ω Ω |
279| 4A[A] | 0  |  | +0  |   +0  |       |  |16| |39 |-1 |-28| |
2:8 1:35 s:35 b:27 |
536|6[K]B+K| 28 |mid| +10 |STN -20|       |20|22|2|77 |49 | 8 |TC[9-14] GRND Ω |
536|6[K]B+K| 28 |mid| +10 |STN -20|       |20|22|2|77 |49 | 8 |TC[9-14] GRND Ω Ω |
2:8 1:35 s:35 b:27 |
536|6[K]B+K| 28 |mid| +10 |STN -20|       |20|22|2|77 |49 | 8 |TC[9-14] GRND Ω |
536|6[K]B+K| 28 |mid| +10 |STN -20|       |20|22|2|77 |49 | 8 |TC[9-14] GRND Ω Ω |
537|[K]B+K?| 49 |mid| +4  |KND +2 |LNC +2 |20|22|4|76 |27 |-39|GRND |
275|  4A   | 20 |high| -9  |   +1  |       |8 |4 |4|58 |38 | 0 | |
276|  4A.  | 36 |high| +0  |   +8  |       |12|10|2|62 |26 |-17|Ω |
276|  4A.  | 36 |high| +0  |   +8  |       |12|10|2|62 |26 |-17|Ω Ω |
279| 4A[A] | 0  |  | +0  |   +0  |       |  |16| |39 |-1 |-28| |
2:8 1:35 s:35 b:27 |
542|6[K]B+K| 12 |high| -19 |   -9  |       |20|7 |4|50 |38 |-8 |Ω |
542|6[K]B+K| 29 |high| -2  |   +8  |       |20|7 |2|50 |21 | 9 |Ω Ω |
2:8 1:35 s:35 b:27 |
542|6[K]B+K| 12 |high| -19 |   -9  |       |20|7 |4|50 |38 |-8 |Ω |
542|6[K]B+K| 29 |high| -2  |   +8  |       |20|7 |2|50 |21 | 9 |Ω Ω |
275|  4A   | 20 |high| -9  |   +1  |       |8 |4 |4|58 |38 | 0 | |
276|  4A.  | 36 |high| +0  |   +8  |       |12|10|2|62 |26 |-17|Ω |
276|  4A.  | 36 |high| +0  |   +8  |       |12|10|2|62 |26 |-17|Ω Ω |
279| 4A[A] | 0  |  | +0  |   +0  |       |  |16| |39 |-1 |-28| |
2:8 1:35 s:35 b:27 |
542|6[K]B+K| 12 |high| -19 |   -9  |       |20|7 |4|50 |38 |-8 |Ω |
542|6[K]B+K| 29 |high| -2  |   +8  |       |20|7 |2|50 |21 | 9 |Ω Ω |
2:8 1:35 s:35 b:27 |
542|6[K]B+K| 12 |high| -19 |   -9  |       |20|7 |4|50 |38 |-8 |Ω |
542|6[K]B+K| 29 |high| -2  |   +8  |       |20|7 |2|50 |21 | 9 |Ω Ω |
FDO:p2:335| 6A+B  | 22 |mid| +9  |  +25  |       |12|22|4|34 |12 | 0 |TJ[20-32] TC[32-] |
543|[K]B+KB| 0  |  | +0  |   +0  |       |  |7 | |65526|-1 |-16| |
275|  4A   | 20 |high| -9  |   +1  |       |8 |4 |4|58 |38 | 0 | |
276|  4A.  | 36 |high| +0  |   +8  |       |12|10|2|62 |26 |-17|Ω |
276|  4A.  | 36 |high| +0  |   +8  |       |12|10|2|62 |26 |-17|Ω Ω |
279| 4A[A] | 0  |  | +0  |   +0  |       |  |16| |39 |-1 |-28| |
2:8 1:35 s:35 b:27 |
542|6[K]B+K| 12 |high| -19 |   -9  |       |20|7 |4|50 |38 |-8 |Ω |
542|6[K]B+K| 29 |high| -2  |   +8  |       |20|7 |2|50 |21 | 9 |Ω Ω |
2:8 1:35 s:35 b:27 |
542|6[K]B+K| 12 |high| -19 |   -9  |       |20|7 |4|50 |38 |-8 |Ω |
542|6[K]B+K| 29 |high| -2  |   +8  |       |20|7 |2|50 |21 | 9 |Ω Ω |
544|[K]B+KK| 15 |low| -14 |   +2  |       |16|4 |2|48 |33 | 7 | |
275|  4A   | 20 |high| -9  |   +1  |       |8 |4 |4|58 |38 | 0 | |
276|  4A.  | 36 |high| +0  |   +8  |       |12|10|2|62 |26 |-17|Ω |
276|  4A.  | 36 |high| +0  |   +8  |       |12|10|2|62 |26 |-17|Ω Ω |
279| 4A[A] | 0  |  | +0  |   +0  |       |  |16| |39 |-1 |-28| |
2:8 1:35 s:35 b:27 |
534|6[K]A+B| 74 |UB_mid_43| -7  |KND -7 |       |60|25|5|110|36 |54 | |
2:8 1:35 s:35 b:27 |
534|6[K]A+B| 74 |UB_mid_43| -7  |KND -7 |       |60|25|5|110|36 |54 | |
275|  4A   | 20 |high| -9  |   +1  |       |8 |4 |4|58 |38 | 0 | |
276|  4A.  | 36 |high| +0  |   +8  |       |12|10|2|62 |26 |-17|Ω |
276|  4A.  | 36 |high| +0  |   +8  |       |12|10|2|62 |26 |-17|Ω Ω |
279| 4A[A] | 0  |  | +0  |   +0  |       |  |16| |39 |-1 |-28| |
2:8 1:35 s:35 b:27 |
507|66[K]d | 0  |  | +0  |   +0  |       |  |4 | |21 |-1 |-20| |
475|6[K]A+G| 18 |throw| -7  |STN -7 |       |0 |4 |2|54 |36 | 0 |Ω |
475|6[K]A+G| 18 |throw| -7  |STN -7 |       |0 |4 |2|54 |36 | 0 |Ω Ω |
492|[K]A+G.| 0  |  | +0  |   +0  |       |  |7 | |100|-1 |-48| |
275|  4A   | 20 |high| -9  |   +1  |       |8 |4 |4|58 |38 | 0 | |
276|  4A.  | 36 |high| +0  |   +8  |       |12|10|2|62 |26 |-17|Ω |
276|  4A.  | 36 |high| +0  |   +8  |       |12|10|2|62 |26 |-17|Ω Ω |
279| 4A[A] | 0  |  | +0  |   +0  |       |  |16| |39 |-1 |-28| |
2:8 1:35 s:35 b:27 |
571|66[K]. | 34 |mid| +20 |  +20  |       |0 |0 |3|13 |-21|14 | |
2:8 1:35 s:35 b:27 |
571|66[K]. | 34 |mid| +20 |  +20  |       |0 |0 |3|13 |-21|14 | |
Couldn't find route from 571 to 573 |
573| 6AU.. | 0  |  | +0  |   +0  |       |  |0 | |90 |-1 | 0 | |
Couldn't find route from 573 to 574 |
574|6AU.?..| 2  |mid| -41 |  -41  |       |4 |4 |3|72 |70 | 0 |GI{HVK}[0-4] Ω |
574|6AU.?..| 2  |mid| -41 |  -41  |       |4 |4 |3|72 |70 | 0 |GI{HVK}[0-4] Ω Ω |
575|AU.?...| 6  |mid| -37 |  -37  |       |3 |4 |3|72 |66 |-26|Ω |
575|AU.?...| 6  |mid| -37 |  -37  |       |3 |4 |3|72 |66 |-26|Ω Ω |
576|U.?....| 10 |mid| -33 |  -33  |       |3 |4 |3|72 |62 |-26| |
577|.?.....| 14 |mid| -29 |  -29  |       |3 |4 |3|72 |58 |-26| |
578|?......| 18 |mid| -25 |  -25  |       |3 |4 |3|72 |54 |-26| |
579|.......| 22 |mid| -21 |  -21  |       |3 |4 |3|72 |50 |-26| |
580|.......| 26 |mid| -17 |  -17  |       |3 |4 |3|72 |46 |-26| |
581|.......| 31 |mid| -16 |KND -16|       |8 |4 |2|76 |45 |-25|Ω |
581|.......| 31 |mid| -16 |KND -16|       |8 |4 |2|76 |45 |-25|Ω Ω |
582|......?| 0  |  | +0  |   +0  |       |  |4 | |443|-1 |-27| |

339|  3AU  | 0  |  | +0  |   +0  |       |  |4 | |82 |-1 | 0 |TC[14-66] |
546|44B+K. | 1  |0 | -39 |  -39  |       |0 |4 |1|39 |38 | 0 |TC[29697-41] |
549|44B+K..| 4  |UB_mid_47| -11 |KND -7 |       |50|46|6|40 |36 |42 |TC[0-7] GRND Ω |
549|44B+K..| 4  |UB_mid_47| -11 |KND -7 |       |50|46|6|40 |36 |42 |TC[0-7] GRND Ω Ω |
339|  3AU  | 0  |  | +0  |   +0  |       |  |4 | |82 |-1 | 0 |TC[14-66] |
547|44B+KB | 4  |mid| -8  |LNC -7 |       |20|22|6|40 |36 |37 |TC[0-7] GRND Ω |
547|44B+KB | 4  |mid| -8  |LNC -7 |       |20|22|6|40 |36 |37 |TC[0-7] GRND Ω Ω |
339|  3AU  | 0  |  | +0  |   +0  |       |  |4 | |82 |-1 | 0 |TC[14-66] |
546|44B+K. | 1  |0 | -39 |  -39  |       |0 |4 |1|39 |38 | 0 |TC[29697-41] |
548|44B+KB | 4  |mid| -8  |KND -7 |       |25|46|6|40 |36 | 0 |TC[0-7] GRND Ω |
548|44B+KB | 4  |mid| -8  |KND -7 |       |25|46|6|40 |36 | 0 |TC[0-7] GRND Ω Ω |
339|  3AU  | 0  |  | +0  |   +0  |       |  |4 | |82 |-1 | 0 |TC[14-66] |
550|44B+KG | 0  |  | +0  |   +0  |       |  |4 | |40 |-1 |33 |TC[0-21] |
551|44B+KG.| 0  |  | +0  |   +0  |       |  |4 | |28 |-1 | 7 |TC[0-3] |
499|66[K]. | 0  |  | +0  |   +0  |       |  |4 | |70 |-1 | 0 | |

[Gauge]
570|  6AU  | 34 |mid| +0  |   +0  |       |0 |0 |3|33 |-1 | 0 |GI{V}[5-32] GI{HVK}[32-] |
Couldn't find route from 570 to 573 |
573| 6AU.. | 0  |  | +0  |   +0  |       |  |0 | |90 |-1 | 0 | |
Couldn't find route from 573 to 574 |
574|6AU.?..| 2  |mid| -41 |  -41  |       |4 |4 |3|72 |70 | 0 |GI{HVK}[0-4] Ω |
574|6AU.?..| 2  |mid| -41 |  -41  |       |4 |4 |3|72 |70 | 0 |GI{HVK}[0-4] Ω Ω |
575|AU.?...| 6  |mid| -37 |  -37  |       |3 |4 |3|72 |66 |-26|Ω |
575|AU.?...| 6  |mid| -37 |  -37  |       |3 |4 |3|72 |66 |-26|Ω Ω |
576|U.?....| 10 |mid| -33 |  -33  |       |3 |4 |3|72 |62 |-26| |
577|.?.....| 14 |mid| -29 |  -29  |       |3 |4 |3|72 |58 |-26| |
578|?......| 18 |mid| -25 |  -25  |       |3 |4 |3|72 |54 |-26| |
579|.......| 22 |mid| -21 |  -21  |       |3 |4 |3|72 |50 |-26| |
580|.......| 26 |mid| -17 |  -17  |       |3 |4 |3|72 |46 |-26| |
581|.......| 31 |mid| -16 |KND -16|       |8 |4 |2|76 |45 |-25|Ω |
581|.......| 31 |mid| -16 |KND -16|       |8 |4 |2|76 |45 |-25|Ω Ω |
582|......?| 0  |  | +0  |   +0  |       |  |4 | |443|-1 |-27| |
275|  4A   | 20 |high| -9  |   +1  |       |8 |4 |4|58 |38 | 0 | |
276|  4A.  | 36 |high| +0  |   +8  |       |12|10|2|62 |26 |-17|Ω |
276|  4A.  | 36 |high| +0  |   +8  |       |12|10|2|62 |26 |-17|Ω Ω |
279| 4A[A] | 0  |  | +0  |   +0  |       |  |16| |39 |-1 |-28| |
2:8 1:35 s:35 b:27 |
571|66[K]. | 34 |mid| +20 |  +20  |       |0 |0 |3|13 |-21|14 | |
2:8 1:35 s:35 b:27 |
571|66[K]. | 34 |mid| +20 |  +20  |       |0 |0 |3|13 |-21|14 | |
Couldn't find route from 571 to 573 |
573| 6AU.. | 0  |  | +0  |   +0  |       |  |0 | |90 |-1 | 0 | |
Couldn't find route from 573 to 574 |
574|6AU.?..| 2  |mid| -41 |  -41  |       |4 |4 |3|72 |70 | 0 |GI{HVK}[0-4] Ω |
574|6AU.?..| 2  |mid| -41 |  -41  |       |4 |4 |3|72 |70 | 0 |GI{HVK}[0-4] Ω Ω |
575|AU.?...| 6  |mid| -37 |  -37  |       |3 |4 |3|72 |66 |-26|Ω |
575|AU.?...| 6  |mid| -37 |  -37  |       |3 |4 |3|72 |66 |-26|Ω Ω |
